ix,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
34290,2016-M052,Rio de Janeiro,Clay,32,A,20160215,281,106329,,WC,Thiago Monteiro,L,,BRA,21.711156742,338,136,104542,3,,Jo Wilfried Tsonga,R,188,FRA,30.8309377139,9,2950,6-3 3-6 6-4,3,R32,125,3,3,86,58,39,17,14,3,5,9,9,89,49,34,21,14,8,11
34291,2016-M052,Rio de Janeiro,Clay,32,A,20160215,280,104655,,,Pablo Cuevas,R,180,URU,30.12183436,45,895,105487,,Q,Facundo Bagnis,L,,ARG,25.9657768652,101,575,6-2 6-0,3,R32,57,7,1,40,24,20,11,7,0,0,2,4,53,28,16,8,7,6,11
34292,2016-M052,Rio de Janeiro,Clay,32,A,20160215,279,103893,,,Paolo Lorenzi,R,183,ITA,34.1683778234,50,843,106065,,,Marco Cecchinato,R,,ITA,23.3757700205,93,613,6-4 3-6 6-1,3,R32,120,8,1,76,48,39,16,13,1,2,3,3,81,50,38,13,13,4,7
34293,2016-M052,Rio de Janeiro,Clay,32,A,20160215,278,105643,,,Federico Delbonis,L,190,ARG,25.363449692,46,895,106058,6,,Jack Sock,R,185,USA,23.3921971253,23,1570,7-5 6-1,3,R32,77,4,3,51,34,28,9,10,1,2,2,0,55,36,19,9,9,1,5
34294,2016-M052,Rio de Janeiro,Clay,32,A,20160215,277,104926,7,,Fabio Fognini,R,178,ITA,28.7310061602,24,1515,105379,,,Aljaz Bedene,R,181,GBR,26.5790554415,51,842,7-5 6-3,3,R32,94,3,4,59,27,20,18,11,0,2,5,3,68,31,22,15,10,4,8
34295,2016-M052,Rio de Janeiro,Clay,32,A,20160215,276,104593,,Q,Daniel Gimeno Traver,R,185,ESP,30.5242984257,118,492,104338,,,Juan Monaco,R,185,ARG,31.8822724162,55,820,5-2 RET,3,R32,40,1,1,26,14,8,5,3,2,4,0,1,32,26,9,3,4,4,8
34296,2016-M052,Rio de Janeiro,Clay,32,A,20160215,275,105053,,,Santiago Giraldo,R,188,COL,28.219028063,83,653,105671,,Q,Gastao Elias,R,178,POR,25.2265571526,141,417,6-4 7-6(5),3,R32,111,4,1,72,42,34,15,11,2,3,5,2,69,36,25,20,11,2,4
34297,2016-M052,Rio de Janeiro,Clay,32,A,20160215,274,105550,,,Guido Pella,L,,ARG,25.749486653,71,726,104545,4,,John Isner,R,206,USA,30.8062970568,11,2585,7-6(5) 5-7 7-6(8),3,R32,181,7,4,137,97,71,22,18,10,11,31,6,131,78,65,24,18,4,4
34298,2016-M052,Rio de Janeiro,Clay,32,A,20160215,273,106233,5,,Dominic Thiem,R,,AUT,22.4503764545,19,1930,104665,,,Pablo Andujar,R,180,ESP,30.0616016427,62,770,6-3 6-4,3,R32,95,3,1,70,42,33,12,10,4,5,2,1,59,42,28,7,9,1,4
34299,2016-M052,Rio de Janeiro,Clay,32,A,20160215,272,106043,,,Diego Sebastian Schwartzman,R,,ARG,23.498973306,90,621,105154,,WC,Joao Souza,R,193,BRA,27.7207392197,168,336,6-3 6-2,3,R32,74,2,1,45,32,26,7,9,0,1,0,3,54,25,15,12,8,4,8
34300,2016-M052,Rio de Janeiro,Clay,32,A,20160215,271,105077,,,Albert Ramos,L,188,ESP,28.0793976728,47,878,105583,,,Dusan Lajovic,R,180,SRB,25.6290212183,77,688,3-4 RET,3,R32,36,3,2,27,16,10,5,4,4,5,0,0,16,13,9,3,3,0,0
34301,2016-M052,Rio de Janeiro,Clay,32,A,20160215,270,103970,2,,David Ferrer,R,175,ESP,33.8726899384,6,4325,111797,,WC,Nicolas Jarry,R,,CHI,20.34770705,493,74,6-3 7-6(3),3,R32,103,3,6,79,42,25,20,11,6,9,4,1,71,50,29,9,10,6,10
34302,2016-M004,Acapulco,Hard,32,A,20160222,300,106233,4,,Dominic Thiem,R,,AUT,22.46954141,15,2020,106071,5,,Bernard Tomic,R,193,AUS,23.3374401095,21,1675,7-6(6) 4-6 6-3,3,F,115,22,1,86,67,55,8,16,0,3,8,4,101,65,47,16,15,5,8
34303,2016-M004,Acapulco,Hard,32,A,20160222,299,106071,5,,Bernard Tomic,R,193,AUS,23.3374401095,21,1675,105238,,,Alexandr Dolgopolov,R,180,UKR,27.2908966461,32,1240,1-6 6-4 6-3,3,SF,105,5,3,78,46,33,13,13,3,7,12,4,94,48,38,16,13,10,14
34304,2016-M004,Acapulco,Hard,32,A,20160222,298,106233,4,,Dominic Thiem,R,,AUT,22.46954141,15,2020,105023,,,Sam Querrey,R,198,USA,28.3778234086,43,1015,6-2 6-2,3,SF,57,4,2,41,30,25,8,8,0,0,1,1,53,27,16,13,8,2,6
34305,2016-M004,Acapulco,Hard,32,A,20160222,297,105238,,,Alexandr Dolgopolov,R,180,UKR,27.2908966461,32,1240,104898,,,Robin Haase,R,190,NED,28.8815879535,62,762,6-3 6-3,3,QF,64,9,0,46,28,22,12,9,0,1,1,1,65,37,24,12,9,8,12
34306,2016-M004,Acapulco,Hard,32,A,20160222,296,106071,5,,Bernard Tomic,R,193,AUS,23.3374401095,21,1675,105011,,,Illya Marchenko,R,185,UKR,28.4572210815,85,645,7-5 7-5,3,QF,89,4,2,67,42,29,14,12,3,6,5,2,65,38,27,11,12,1,6
34307,2016-M004,Acapulco,Hard,32,A,20160222,295,106233,4,,Dominic Thiem,R,,AUT,22.46954141,15,2020,105777,7,,Grigor Dimitrov,R,188,BUL,24.772073922,26,1375,7-5 6-2,3,QF,96,4,0,62,46,31,11,10,1,2,2,2,81,56,30,14,10,6,10
34308,2016-M004,Acapulco,Hard,32,A,20160222,294,105023,,,Sam Querrey,R,198,USA,28.3778234086,43,1015,126203,,Q,Taylor Harry Fritz,R,,USA,18.3189596167,102,564,2-6 6-4 6-4,3,QF,88,14,1,77,53,42,13,14,1,3,8,4,75,43,34,18,14,1,3
34309,2016-M004,Acapulco,Hard,32,A,20160222,293,105238,,,Alexandr Dolgopolov,R,180,UKR,27.2908966461,32,1240,103970,1,,David Ferrer,R,175,ESP,33.8918548939,8,3915,6-4 6-4,3,R16,91,3,3,65,29,25,17,10,2,3,2,3,68,43,26,13,10,7,10
34310,2016-M004,Acapulco,Hard,32,A,20160222,292,104898,,,Robin Haase,R,190,NED,28.8815879535,62,762,105379,,,Aljaz Bedene,R,181,GBR,26.598220397,54,842,6-4 6-7(3) 6-4,3,R16,142,3,3,89,56,41,22,16,0,2,10,2,90,48,37,23,16,4,8
34311,2016-M004,Acapulco,Hard,32,A,20160222,291,105011,,,Illya Marchenko,R,185,UKR,28.4572210815,85,645,105992,,Q,Ryan Harrison,R,183,USA,23.794661191,127,471,7-6(3) 4-6 7-6(5),3,R16,176,8,11,113,66,50,23,17,3,7,6,5,111,51,37,35,17,5,8
34312,2016-M004,Acapulco,Hard,32,A,20160222,290,106071,5,,Bernard Tomic,R,193,AUS,23.3374401095,21,1675,105173,,,Adrian Mannarino,L,183,FRA,27.6495550992,58,800,6-4 6-4,3,R16,71,7,4,64,39,30,13,10,3,4,5,4,58,30,21,14,10,5,8
34313,2016-M004,Acapulco,Hard,32,A,20160222,289,105777,7,,Grigor Dimitrov,R,188,BUL,24.772073922,26,1375,105385,,,Donald Young,L,183,USA,26.5845311431,79,672,6-3 6-4,3,R16,85,1,6,66,41,32,11,10,7,8,1,4,65,36,27,11,9,2,5
34314,2016-M004,Acapulco,Hard,32,A,20160222,288,106233,4,,Dominic Thiem,R,,AUT,22.46954141,15,2020,104098,,,Dmitry Tursunov,R,185,RUS,33.196440794,1045,10,6-7(5) 6-3 6-4,3,R16,119,10,1,90,52,42,23,16,1,2,2,3,88,57,43,17,15,2,5
34315,2016-M004,Acapulco,Hard,32,A,20160222,287,126203,,Q,Taylor Harry Fritz,R,,USA,18.3189596167,102,564,103607,,,Victor Estrella,R,173,DOM,35.5564681725,74,705,6-1 6-3,3,R16,60,4,1,47,32,24,8,8,0,1,3,3,53,30,12,10,8,7,12
34316,2016-M004,Acapulco,Hard,32,A,20160222,286,105023,,,Sam Querrey,R,198,USA,28.3778234086,43,1015,105453,2,,Kei Nishikori,R,178,JPN,26.1492128679,6,4235,6-4 6-3,3,R16,72,8,1,50,32,28,9,10,0,1,4,3,63,28,21,17,9,7,10
34317,2016-M004,Acapulco,Hard,32,A,20160222,285,103970,1,,David Ferrer,R,175,ESP,33.8918548939,8,3915,105357,,,John Millman,R,183,AUS,26.6913073238,61,766,6-4 6-2,3,R32,82,1,2,51,31,21,13,9,2,4,0,2,58,30,14,14,9,5,10
34318,2016-M004,Acapulco,Hard,32,A,20160222,284,105238,,,Alexandr Dolgopolov,R,180,UKR,27.2908966461,32,1240,105449,,,Steve Johnson,R,188,USA,26.1629021218,34,1215,7-5 7-6(4),3,R32,83,11,2,79,49,36,20,12,5,5,16,3,71,43,33,16,12,0,1
34319,2016-M004,Acapulco,Hard,32,A,20160222,283,104898,,,Robin Haase,R,190,NED,28.8815879535,62,762,106250,,WC,Luis Patino,R,,MEX,22.379192334,809,25,6-1 6-2,3,R32,59,1,0,34,18,15,11,7,0,1,2,1,62,35,15,11,8,7,13
34320,2016-M004,Acapulco,Hard,32,A,20160222,282,105379,,,Aljaz Bedene,R,181,GBR,26.598220397,54,842,103333,6,,Ivo Karlovic,R,208,CRO,36.9828884326,31,1245,6-4 1-2 RET,3,R32,48,8,2,36,19,16,10,6,1,1,6,3,44,22,16,12,7,2,3
34321,2016-M004,Acapulco,Hard,32,A,20160222,281,105992,,Q,Ryan Harrison,R,183,USA,23.794661191,127,471,105227,3,,Marin Cilic,R,198,CRO,27.4004106776,12,2555,6-3 3-6 6-2,3,R32,105,6,3,66,36,30,18,13,2,4,5,4,75,44,34,10,13,1,5
34322,2016-M004,Acapulco,Hard,32,A,20160222,280,105011,,,Illya Marchenko,R,185,UKR,28.4572210815,85,645,126205,,Q,Tommy Paul,R,,USA,18.7679671458,247,214,6-2 7-6(4),3,R32,87,9,6,59,38,35,6,10,1,2,3,1,71,45,29,11,10,1,4
34323,2016-M004,Acapulco,Hard,32,A,20160222,279,105173,,,Adrian Mannarino,L,183,FRA,27.6495550992,58,800,105853,,WC,Tigre Hank,U,,MEX,24.3969883641,446,92,6-1 6-2,3,R32,67,1,1,48,29,24,11,8,3,3,1,1,48,31,15,7,7,5,9
34324,2016-M004,Acapulco,Hard,32,A,20160222,278,106071,5,,Bernard Tomic,R,193,AUS,23.3374401095,21,1675,104330,,,Rajeev Ram,R,193,USA,31.9315537303,60,772,7-5 6-3,3,R32,80,4,2,76,46,31,20,11,6,6,7,4,61,39,31,7,10,4,6
34325,2016-M004,Acapulco,Hard,32,A,20160222,277,105777,7,,Grigor Dimitrov,R,188,BUL,24.772073922,26,1375,106045,,,Denis Kudla,R,180,USA,23.5154004107,64,749,7-5 6-1,3,R32,88,3,5,60,34,26,15,10,3,4,1,3,63,40,23,11,9,8,12
34326,2016-M004,Acapulco,Hard,32,A,20160222,276,105385,,,Donald Young,L,183,USA,26.5845311431,79,672,104180,,,Gilles Muller,L,193,LUX,32.7912388775,46,970,6-3 6-3,3,R32,64,6,2,59,31,27,15,9,3,3,10,6,53,28,21,10,9,5,8
34327,2016-M004,Acapulco,Hard,32,A,20160222,275,104098,,,Dmitry Tursunov,R,185,RUS,33.196440794,1045,10,105032,,,Samuel Groth,R,,AUS,28.3449691992,75,691,6-4 3-6 7-5,3,R32,119,6,5,92,55,38,21,15,5,8,24,12,104,61,46,17,16,10,14
34328,2016-M004,Acapulco,Hard,32,A,20160222,274,106233,4,,Dominic Thiem,R,,AUT,22.46954141,15,2020,106000,,,Damir Dzumhur,R,172,BIH,23.7590691307,95,588,7-6(3) 6-3,3,R32,97,4,4,64,37,31,9,10,6,9,3,2,103,68,36,17,11,11,16
34329,2016-M004,Acapulco,Hard,32,A,20160222,273,126203,,Q,Taylor Harry Fritz,R,,USA,18.3189596167,102,564,104871,8,,Jeremy Chardy,R,188,FRA,29.0266940452,30,1255,6-4 3-6 6-3,3,R32,102,4,4,77,37,29,27,14,2,3,12,4,94,58,42,17,14,10,12
34330,2016-M004,Acapulco,Hard,32,A,20160222,272,103607,,,Victor Estrella,R,173,DOM,35.5564681725,74,705,106412,,WC,Lucas Gomez,U,,MEX,20.5338809035,543,62,6-4 6-2,3,R32,74,4,2,50,26,23,12,9,0,1,0,4,48,30,19,5,9,2,6
34331,2016-M004,Acapulco,Hard,32,A,20160222,271,105023,,,Sam Querrey,R,198,USA,28.3778234086,43,1015,104534,,,Dudi Sela,R,175,ISR,30.8856947296,90,613,6-2 6-0,3,R32,51,4,2,40,20,19,10,7,0,0,1,3,53,26,12,11,7,7,12
34332,2016-M004,Acapulco,Hard,32,A,20160222,270,105453,2,,Kei Nishikori,R,178,JPN,26.1492128679,6,4235,105217,,Q,Thiemo De Bakker,R,193,NED,27.4250513347,105,539,6-0 6-3,3,R32,59,0,1,37,18,12,12,7,0,1,8,2,53,32,16,5,8,6,12
34333,2016-0495,Dubai,Hard,32,A,20160222,300,104527,2,,Stanislas Wawrinka,R,183,SUI,30.9048596851,4,5870,104571,,,Marcos Baghdatis,R,183,CYP,30.6830937714,57,805,6-4 7-6(13),3,F,114,2,4,76,48,37,17,11,1,2,4,7,78,36,27,25,11,4,6
34334,2016-0495,Dubai,Hard,32,A,20160222,299,104571,,,Marcos Baghdatis,R,183,CYP,30.6830937714,57,805,103852,6,,Feliciano Lopez,L,188,ESP,34.4229979466,24,1495,3-6 7-6(1) 6-1,3,SF,121,8,4,82,37,28,25,13,4,7,8,4,89,45,35,18,15,4,9
34335,2016-0495,Dubai,Hard,32,A,20160222,298,104527,2,,Stanislas Wawrinka,R,183,SUI,30.9048596851,4,5870,106401,,,Nick Kyrgios,R,,AUS,20.8240930869,33,1240,6-4 3-0 RET,3,SF,44,9,2,37,18,14,8,6,3,5,5,5,38,25,11,3,7,3,8
34336,2016-0495,Dubai,Hard,32,A,20160222,297,103852,6,,Feliciano Lopez,L,188,ESP,34.4229979466,24,1495,104925,1,,Novak Djokovic,R,188,SRB,28.7556468172,1,16790,6-3 0-0 RET,3,QF,33,2,2,22,10,9,8,4,0,0,1,1,29,16,11,6,5,4,6
34337,2016-0495,Dubai,Hard,32,A,20160222,296,104571,,,Marcos Baghdatis,R,183,CYP,30.6830937714,57,805,105138,4,,Roberto Bautista Agut,R,,ESP,27.8576317591,18,1935,7-5 6-0,3,QF,96,6,9,76,30,22,25,9,5,6,0,4,50,35,21,4,9,3,8
34338,2016-0495,Dubai,Hard,32,A,20160222,295,106401,,,Nick Kyrgios,R,,AUS,20.8240930869,33,1240,104607,3,,Tomas Berdych,R,196,CZE,30.431211499,7,3990,6-4 6-4,3,QF,86,10,4,63,39,30,15,10,4,4,4,4,67,35,29,13,10,5,7
34339,2016-0495,Dubai,Hard,32,A,20160222,294,104527,2,,Stanislas Wawrinka,R,183,SUI,30.9048596851,4,5870,104259,8,,Philipp Kohlschreiber,R,178,GER,32.3531827515,28,1285,7-5 6-1,3,QF,74,7,5,66,37,29,12,10,5,7,1,3,53,30,19,7,9,3,8
34340,2016-0495,Dubai,Hard,32,A,20160222,293,104925,1,,Novak Djokovic,R,188,SRB,28.7556468172,1,16790,104291,,WC,Malek Jaziri,R,185,TUN,32.090349076,121,486,6-1 6-2,3,R16,65,4,2,42,24,19,15,8,1,1,2,4,62,30,17,12,7,12,16
34341,2016-0495,Dubai,Hard,32,A,20160222,292,103852,6,,Feliciano Lopez,L,188,ESP,34.4229979466,24,1495,104586,,,Lukas Rosol,R,196,CZE,30.5817932923,51,872,6-3 7-6(7),3,R16,92,17,5,77,38,35,17,11,3,4,7,9,83,43,32,18,10,7,9
34342,2016-0495,Dubai,Hard,32,A,20160222,291,105138,4,,Roberto Bautista Agut,R,,ESP,27.8576317591,18,1935,111202,,,Hyeon Chung,R,,KOR,19.7618069815,66,735,6-0 6-1,3,R16,54,3,3,43,20,14,16,7,1,1,0,2,37,19,10,3,6,2,7
34343,2016-0495,Dubai,Hard,32,A,20160222,290,104571,,,Marcos Baghdatis,R,183,CYP,30.6830937714,57,805,105577,,,Vasek Pospisil,R,193,CAN,25.6673511294,45,970,6-4 6-2,3,R16,66,6,4,59,31,26,15,9,5,5,2,2,45,25,17,11,9,2,5
34344,2016-0495,Dubai,Hard,32,A,20160222,289,106401,,,Nick Kyrgios,R,,AUS,20.8240930869,33,1240,105062,,,Mikhail Kukushkin,R,183,KAZ,28.1587953457,84,647,6-3 6-2,3,R16,63,11,0,49,28,23,14,9,0,0,2,2,52,24,18,11,8,1,4
34345,2016-0495,Dubai,Hard,32,A,20160222,288,104607,3,,Tomas Berdych,R,196,CZE,30.431211499,7,3990,105341,,Q,Thomas Fabbiano,R,,ITA,26.7433264887,144,415,6-2 6-2,3,R16,74,8,3,45,23,20,11,8,2,3,1,3,58,35,20,6,8,5,10
34346,2016-0495,Dubai,Hard,32,A,20160222,287,104259,8,,Philipp Kohlschreiber,R,178,GER,32.3531827515,28,1285,106432,,,Borna Coric,R,,CRO,19.2717316906,38,1066,6-2 7-6(5),3,R16,91,3,2,69,41,33,16,10,6,6,4,1,61,34,22,18,10,3,5
34347,2016-0495,Dubai,Hard,32,A,20160222,286,104527,2,,Stanislas Wawrinka,R,183,SUI,30.9048596851,4,5870,105015,,Q,Franco Skugor,R,193,CRO,28.424366872,188,282,7-5 6-1,3,R16,83,2,4,82,42,31,22,10,4,4,4,5,67,36,27,12,9,4,7
34348,2016-0495,Dubai,Hard,32,A,20160222,285,104925,1,,Novak Djokovic,R,188,SRB,28.7556468172,1,16790,103990,,,Tommy Robredo,R,180,ESP,33.8124572211,41,1035,6-1 6-2,3,R32,65,6,1,39,27,24,8,8,0,0,2,3,68,38,21,13,7,9,13
34349,2016-0495,Dubai,Hard,32,A,20160222,284,104291,,WC,Malek Jaziri,R,185,TUN,32.090349076,121,486,104022,,Q,Mikhail Youzhny,R,183,RUS,33.6618754278,78,680,6-4 6-1,3,R32,90,4,1,51,26,21,12,8,0,1,2,7,73,39,23,13,9,8,13
34350,2016-0495,Dubai,Hard,32,A,20160222,283,104586,,,Lukas Rosol,R,196,CZE,30.5817932923,51,872,106026,,WC,Yuki Bhambri,R,183,IND,23.6358658453,107,525,2-6 7-6(2) 6-0,3,R32,111,6,1,89,52,36,17,13,12,16,3,5,89,59,34,13,13,6,11
34351,2016-0495,Dubai,Hard,32,A,20160222,282,103852,6,,Feliciano Lopez,L,188,ESP,34.4229979466,24,1495,104198,,,Guillermo Garcia Lopez,R,188,ESP,32.720054757,37,1135,6-1 4-6 6-4,3,R32,114,16,4,86,45,37,20,14,6,8,3,4,87,58,41,12,13,6,10
34352,2016-0495,Dubai,Hard,32,A,20160222,281,105138,4,,Roberto Bautista Agut,R,,ESP,27.8576317591,18,1935,104620,,,Simone Bolelli,R,183,ITA,30.3737166324,73,715,6-2 6-4,3,R32,85,5,3,47,29,26,11,9,0,0,3,3,78,51,35,9,9,6,9
34353,2016-0495,Dubai,Hard,32,A,20160222,280,111202,,,Hyeon Chung,R,,KOR,19.7618069815,66,735,104312,,,Andreas Seppi,R,190,ITA,32.0027378508,39,1050,6-3 6-4,3,R32,77,2,1,54,37,28,13,10,1,1,3,2,54,23,16,17,9,3,5
34354,2016-0495,Dubai,Hard,32,A,20160222,279,105577,,,Vasek Pospisil,R,193,CAN,25.6673511294,45,970,106298,,Q,Lucas Pouille,R,,FRA,21.9958932238,88,619,6-3 5-7 6-4,3,R32,107,7,3,87,48,37,24,16,3,5,3,4,85,49,35,22,15,7,10
34355,2016-0495,Dubai,Hard,32,A,20160222,278,104571,,,Marcos Baghdatis,R,183,CYP,30.6830937714,57,805,104678,5,,Viktor Troicki,R,193,SRB,30.0314852841,22,1625,7-6(2) 6-2,3,R32,90,6,5,59,25,23,20,10,1,2,3,2,66,27,21,20,10,3,6
34356,2016-0495,Dubai,Hard,32,A,20160222,277,106401,,,Nick Kyrgios,R,,AUS,20.8240930869,33,1240,105373,7,,Martin Klizan,L,190,SVK,26.6173853525,25,1420,3-6 6-3 6-2,3,R32,91,8,6,80,47,34,13,13,6,10,7,11,72,31,25,14,13,1,7
34357,2016-0495,Dubai,Hard,32,A,20160222,276,105062,,,Mikhail Kukushkin,R,183,KAZ,28.1587953457,84,647,104797,,,Denis Istomin,R,188,UZB,29.4592744695,63,752,7-5 7-6(3),3,R32,102,3,0,64,39,29,18,12,0,2,5,3,78,49,34,14,12,2,5
34358,2016-0495,Dubai,Hard,32,A,20160222,275,105341,,Q,Thomas Fabbiano,R,,ITA,26.7433264887,144,415,104919,,,Leonardo Mayer,R,188,ARG,28.7748117728,40,1045,6-3 6-4,3,R32,79,2,1,62,44,31,14,10,3,3,6,8,57,29,23,13,9,5,7
34359,2016-0495,Dubai,Hard,32,A,20160222,274,104607,3,,Tomas Berdych,R,196,CZE,30.431211499,7,3990,105311,,,Joao Sousa,R,,POR,26.8993839836,36,1146,6-1 6-4,3,R32,70,6,4,52,27,22,13,9,0,1,2,5,54,23,16,13,8,1,5
34360,2016-0495,Dubai,Hard,32,A,20160222,273,104259,8,,Philipp Kohlschreiber,R,178,GER,32.3531827515,28,1285,104947,,WC,Marsel Ilhan,R,190,TUR,28.7008898015,110,516,6-1 7-5,3,R32,87,6,6,67,39,29,14,10,4,5,2,3,67,32,22,15,9,11,15
34361,2016-0495,Dubai,Hard,32,A,20160222,272,106432,,,Borna Coric,R,,CRO,19.2717316906,38,1066,106210,,,Jiri Vesely,L,,CZE,22.6201232033,55,840,6-4 6-4,3,R32,89,4,2,58,32,26,14,10,5,6,5,3,69,41,28,12,10,6,9
34362,2016-0495,Dubai,Hard,32,A,20160222,271,105015,,Q,Franco Skugor,R,193,CRO,28.424366872,188,282,104559,,,Teymuraz Gabashvili,R,188,RUS,30.7515400411,47,918,6-2 6-3,3,R32,82,5,3,57,35,29,9,9,3,4,1,5,47,17,11,13,8,3,7
34363,2016-0495,Dubai,Hard,32,A,20160222,270,104527,2,,Stanislas Wawrinka,R,183,SUI,30.9048596851,4,5870,104660,,,Sergiy Stakhovsky,R,193,UKR,30.1273100616,92,593,5-7 6-3 7-5,3,R32,120,5,5,102,55,37,30,17,5,8,7,4,88,46,35,22,16,3,7
34364,2016-0533,Sao Paulo,Clay,32,A,20160222,300,104655,3,,Pablo Cuevas,R,180,URU,30.1409993155,27,1305,105807,,,Pablo Carreno Busta,R,,ESP,24.6160164271,67,734,7-6(4) 6-3,3,F,85,3,5,61,43,34,9,10,1,2,1,1,70,42,29,15,11,2,5
34365,2016-0533,Sao Paulo,Clay,32,A,20160222,299,104655,3,,Pablo Cuevas,R,180,URU,30.1409993155,27,1305,105583,,,Dusan Lajovic,R,180,SRB,25.6481861739,76,688,6-3 6-4,3,SF,69,7,3,63,39,32,12,10,7,8,1,2,47,29,20,6,9,0,3
34366,2016-0533,Sao Paulo,Clay,32,A,20160222,298,105807,,,Pablo Carreno Busta,R,,ESP,24.6160164271,67,734,105438,,,Inigo Cervantes Huegun,R,,ESP,26.2286105407,65,747,6-1 6-1,3,SF,52,2,0,42,21,18,13,7,1,1,3,2,45,23,12,8,7,5,10
34367,2016-0533,Sao Paulo,Clay,32,A,20160222,297,105583,,,Dusan Lajovic,R,180,SRB,25.6481861739,76,688,105671,,Q,Gastao Elias,R,178,POR,25.2457221081,140,430,6-3 4-6 6-0,3,QF,98,5,0,66,39,31,17,13,1,3,4,3,64,30,20,16,12,3,8
34368,2016-0533,Sao Paulo,Clay,32,A,20160222,296,104655,3,,Pablo Cuevas,R,180,URU,30.1409993155,27,1305,106329,,WC,Thiago Monteiro,L,,BRA,21.7303216975,278,181,4-6 6-3 6-3,3,QF,122,13,2,80,55,43,13,14,6,8,2,2,90,64,44,8,14,6,10
34369,2016-0533,Sao Paulo,Clay,32,A,20160222,295,105438,,,Inigo Cervantes Huegun,R,,ESP,26.2286105407,65,747,105643,4,,Federico Delbonis,L,190,ARG,25.3826146475,49,895,7-6(6) 2-6 6-4,3,QF,147,7,6,98,48,38,28,15,6,9,7,1,96,51,37,26,15,3,5
34370,2016-0533,Sao Paulo,Clay,32,A,20160222,294,105807,,,Pablo Carreno Busta,R,,ESP,24.6160164271,67,734,106148,,LL,Roberto Carballes Baena,R,,ESP,22.9185489391,122,485,6-0 6-3,3,QF,51,8,1,40,30,27,5,8,0,0,2,2,41,28,15,5,7,0,4
34371,2016-0533,Sao Paulo,Clay,32,A,20160222,293,105583,,,Dusan Lajovic,R,180,SRB,25.6481861739,76,688,105332,1,,Benoit Paire,R,196,FRA,26.7926078029,20,1686,6-0 4-6 6-3,3,R16,99,1,2,70,44,35,14,13,1,3,4,3,106,49,34,23,12,13,18
34372,2016-0533,Sao Paulo,Clay,32,A,20160222,292,105671,,Q,Gastao Elias,R,178,POR,25.2457221081,140,430,105053,,,Santiago Giraldo,R,188,COL,28.2381930185,77,682,6-4 6-3,3,R16,80,2,2,53,27,21,20,10,1,1,3,3,57,37,25,10,9,2,4
34373,2016-0533,Sao Paulo,Clay,32,A,20160222,291,104655,3,,Pablo Cuevas,R,180,URU,30.1409993155,27,1305,105487,,Q,Facundo Bagnis,L,,ARG,25.9849418207,96,587,6-3 7-5,3,R16,74,7,6,50,28,24,9,10,0,2,3,7,74,36,26,10,11,8,13
34374,2016-0533,Sao Paulo,Clay,32,A,20160222,290,106329,,WC,Thiago Monteiro,L,,BRA,21.7303216975,278,181,103926,,,Daniel Munoz De La Nava,L,,ESP,34.0643394935,72,720,4-6 6-3 6-2,3,R16,109,6,3,90,63,44,17,14,9,10,4,3,68,36,28,18,13,1,4
34375,2016-0533,Sao Paulo,Clay,32,A,20160222,289,105438,,,Inigo Cervantes Huegun,R,,ESP,26.2286105407,65,747,105641,,Q,Blaz Rola,L,,SLO,25.3826146475,160,368,7-6(4) 7-6(1),3,R16,120,12,8,108,53,38,28,12,10,13,2,4,84,45,34,21,12,8,11
34376,2016-0533,Sao Paulo,Clay,32,A,20160222,288,105643,4,,Federico Delbonis,L,190,ARG,25.3826146475,49,895,106043,,,Diego Sebastian Schwartzman,R,,ARG,23.5181382615,83,649,3-6 6-4 6-2,3,R16,119,9,5,81,46,36,16,14,2,5,2,3,90,52,36,16,13,8,12
34377,2016-0533,Sao Paulo,Clay,32,A,20160222,287,105807,,,Pablo Carreno Busta,R,,ESP,24.6160164271,67,734,104593,,,Daniel Gimeno Traver,R,185,ESP,30.5434633812,99,582,6-2 3-6 6-3,3,R16,,6,1,72,49,36,17,13,2,3,5,9,102,54,38,22,13,6,9
34378,2016-0533,Sao Paulo,Clay,32,A,20160222,286,106148,,LL,Roberto Carballes Baena,R,,ESP,22.9185489391,122,485,105064,2,,Thomaz Bellucci,L,188,BRA,28.1478439425,35,1200,2-6 6-4 6-3,3,R16,122,8,7,83,42,34,19,14,4,7,4,9,85,39,25,27,13,3,6
34379,2016-0533,Sao Paulo,Clay,32,A,20160222,284,105583,,,Dusan Lajovic,R,180,SRB,25.6481861739,76,688,104563,,,Luca Vanni,R,,ITA,30.7186858316,145,404,6-2 6-2,3,R32,56,4,1,46,32,22,8,8,1,2,5,2,43,19,12,7,8,2,7
